Date,Value,year,month_num,month_lab,name
200012,19.4,2000,12,Dec,New York
200101,22.4,2001,1,Jan,New York
200102,24.7,2001,2,Feb,New York
200103,28,2001,3,Mar,New York
200104,44.4,2001,4,Apr,New York
200105,57,2001,5,May,New York
200106,64.8,2001,6,Jun,New York
200107,65.9,2001,7,Jul,New York
200108,70,2001,8,Aug,New York
200109,59.4,2001,9,Sep,New York
200110,50.1,2001,10,Oct,New York
200111,43.1,2001,11,Nov,New York
200112,33.4,2001,12,Dec,New York
200201,29.1,2002,1,Jan,New York
200202,29.1,2002,2,Feb,New York
200203,33.2,2002,3,Mar,New York
200204,45.9,2002,4,Apr,New York
200205,51.3,2002,5,May,New York
200206,64.3,2002,6,Jun,New York
200207,70,2002,7,Jul,New York
200208,69,2002,8,Aug,New York
200209,63.1,2002,9,Sep,New York
200210,46.2,2002,10,Oct,New York
200211,36,2002,11,Nov,New York
200212,24.8,2002,12,Dec,New York
200301,14.6,2003,1,Jan,New York
200302,18.3,2003,2,Feb,New York
200303,31.7,2003,3,Mar,New York
200304,41.3,2003,4,Apr,New York
200305,53.8,2003,5,May,New York
200306,62.6,2003,6,Jun,New York
200307,68.1,2003,7,Jul,New York
200308,69.1,2003,8,Aug,New York
200309,60.5,2003,9,Sep,New York
200310,46.2,2003,10,Oct,New York
200311,40.5,2003,11,Nov,New York
200312,27.5,2003,12,Dec,New York
200401,12.8,2004,1,Jan,New York
200402,21.6,2004,2,Feb,New York
200403,34.8,2004,3,Mar,New York
200404,44.1,2004,4,Apr,New York
200405,58.5,2004,5,May,New York
200406,62,2004,6,Jun,New York
200407,67.3,2004,7,Jul,New York
200408,65.8,2004,8,Aug,New York
200409,61.9,2004,9,Sep,New York
200410,48.4,2004,10,Oct,New York
200411,38.8,2004,11,Nov,New York
200412,26,2004,12,Dec,New York
200501,18.6,2005,1,Jan,New York
200502,24.1,2005,2,Feb,New York
200503,27.6,2005,3,Mar,New York
200504,45.9,2005,4,Apr,New York
200505,51,2005,5,May,New York
200506,69.1,2005,6,Jun,New York
200507,71.1,2005,7,Jul,New York
200508,70.1,2005,8,Aug,New York
200509,63.2,2005,9,Sep,New York
200510,49.7,2005,10,Oct,New York
200511,40.5,2005,11,Nov,New York
200512,23.8,2005,12,Dec,New York
200601,30.1,2006,1,Jan,New York
200602,24.7,2006,2,Feb,New York
200603,31.7,2006,3,Mar,New York
200604,45.7,2006,4,Apr,New York
200605,55.7,2006,5,May,New York
200606,64.4,2006,6,Jun,New York
200607,71,2006,7,Jul,New York
200608,66.8,2006,8,Aug,New York
200609,58.1,2006,9,Sep,New York
200610,46.6,2006,10,Oct,New York
200611,42.4,2006,11,Nov,New York
200612,34.4,2006,12,Dec,New York
200701,25.2,2007,1,Jan,New York
200702,16.2,2007,2,Feb,New York
200703,30.2,2007,3,Mar,New York
200704,41.2,2007,4,Apr,New York
200705,56.2,2007,5,May,New York
200706,65.7,2007,6,Jun,New York
200707,66.7,2007,7,Jul,New York
200708,67.8,2007,8,Aug,New York
200709,62,2007,9,Sep,New York
200710,54.9,2007,10,Oct,New York
200711,35.9,2007,11,Nov,New York
200712,25.9,2007,12,Dec,New York
200801,25.9,2008,1,Jan,New York
200802,23.5,2008,2,Feb,New York
200803,29.3,2008,3,Mar,New York
200804,48.4,2008,4,Apr,New York
200805,51.7,2008,5,May,New York
200806,66.6,2008,6,Jun,New York
200807,69.1,2008,7,Jul,New York
200808,64.8,2008,8,Aug,New York
200809,60.7,2008,9,Sep,New York
200810,46.4,2008,10,Oct,New York
200811,36.4,2008,11,Nov,New York
200812,26.5,2008,12,Dec,New York
200901,15,2009,1,Jan,New York
200902,24.7,2009,2,Feb,New York
200903,33.1,2009,3,Mar,New York
200904,45.8,2009,4,Apr,New York
200905,55.1,2009,5,May,New York
200906,62.1,2009,6,Jun,New York
200907,65.2,2009,7,Jul,New York
200908,67.9,2009,8,Aug,New York
200909,58.4,2009,9,Sep,New York
200910,45.9,2009,10,Oct,New York
200911,41.8,2009,11,Nov,New York
200912,25.2,2009,12,Dec,New York
201001,21.8,2010,1,Jan,New York
201002,24.1,2010,2,Feb,New York
201003,38.2,2010,3,Mar,New York
201004,49.2,2010,4,Apr,New York
201005,58.6,2010,5,May,New York
201006,65.1,2010,6,Jun,New York
201007,71.4,2010,7,Jul,New York
201008,68.2,2010,8,Aug,New York
201009,60.9,2010,9,Sep,New York
201010,48.5,2010,10,Oct,New York
201011,37.9,2010,11,Nov,New York
201012,23.1,2010,12,Dec,New York
201101,18.6,2011,1,Jan,New York
201102,21.8,2011,2,Feb,New York
201103,30.9,2011,3,Mar,New York
201104,45,2011,4,Apr,New York
201105,58,2011,5,May,New York
201106,65.1,2011,6,Jun,New York
201107,71.4,2011,7,Jul,New York
201108,67.6,2011,8,Aug,New York
201109,62.6,2011,9,Sep,New York
201110,49.6,2011,10,Oct,New York
201111,43.1,2011,11,Nov,New York
201112,31.8,2011,12,Dec,New York
201201,26,2012,1,Jan,New York
201202,29.9,2012,2,Feb,New York
201203,43.3,2012,3,Mar,New York
201204,43.9,2012,4,Apr,New York
201205,60.5,2012,5,May,New York
201206,64.6,2012,6,Jun,New York
201207,71.4,2012,7,Jul,New York
201208,68.4,2012,8,Aug,New York
201209,59.9,2012,9,Sep,New York
201210,50.9,2012,10,Oct,New York
201211,35.7,2012,11,Nov,New York
201212,31.6,2012,12,Dec,New York
201301,24.3,2013,1,Jan,New York
201302,23.3,2013,2,Feb,New York
201303,30.6,2013,3,Mar,New York
201304,43.4,2013,4,Apr,New York
201305,57.2,2013,5,May,New York
201306,64,2013,6,Jun,New York
201307,71.2,2013,7,Jul,New York
201308,65.8,2013,8,Aug,New York
201309,58.3,2013,9,Sep,New York
201310,50.8,2013,10,Oct,New York
201311,34.4,2013,11,Nov,New York
201312,25.4,2013,12,Dec,New York
201401,16.9,2014,1,Jan,New York
201402,18.8,2014,2,Feb,New York
201403,23.6,2014,3,Mar,New York
201404,43.5,2014,4,Apr,New York
201405,56.7,2014,5,May,New York
201406,65,2014,6,Jun,New York
201407,67.4,2014,7,Jul,New York
201408,65.3,2014,8,Aug,New York
201409,60.1,2014,9,Sep,New York
201410,51.3,2014,10,Oct,New York
201411,35.3,2014,11,Nov,New York
201412,30.2,2014,12,Dec,New York
201501,16.2,2015,1,Jan,New York
201502,9.2,2015,2,Feb,New York
201503,25.5,2015,3,Mar,New York
201504,43.3,2015,4,Apr,New York
201505,61,2015,5,May,New York
201506,63,2015,6,Jun,New York
201507,68.1,2015,7,Jul,New York
201508,67.5,2015,8,Aug,New York
201509,65,2015,9,Sep,New York
201510,47.4,2015,10,Oct,New York
201511,42.8,2015,11,Nov,New York
201512,39.3,2015,12,Dec,New York
201601,23.7,2016,1,Jan,New York
201602,26.7,2016,2,Feb,New York
201603,37.7,2016,3,Mar,New York
201604,41.3,2016,4,Apr,New York
201605,55.7,2016,5,May,New York
201606,64.1,2016,6,Jun,New York
201607,70.4,2016,7,Jul,New York
201608,70.9,2016,8,Aug,New York
201609,62.9,2016,9,Sep,New York
201610,50.5,2016,10,Oct,New York
201611,40.2,2016,11,Nov,New York
201612,27.6,2016,12,Dec,New York
201701,27.9,2017,1,Jan,New York
201702,30.6,2017,2,Feb,New York
201703,28.2,2017,3,Mar,New York
201704,48.8,2017,4,Apr,New York
201705,54,2017,5,May,New York
201706,63.9,2017,6,Jun,New York
201707,68.1,2017,7,Jul,New York
201708,65.6,2017,8,Aug,New York
201709,62.3,2017,9,Sep,New York
201710,54.8,2017,10,Oct,New York
201711,36.2,2017,11,Nov,New York
201712,22.6,2017,12,Dec,New York
201801,19.1,2018,1,Jan,New York
201802,29.4,2018,2,Feb,New York
201803,29.9,2018,3,Mar,New York
201804,37.8,2018,4,Apr,New York
201805,60,2018,5,May,New York
201806,63.4,2018,6,Jun,New York
201807,71.2,2018,7,Jul,New York
201808,70.4,2018,8,Aug,New York
201809,63.6,2018,9,Sep,New York
201810,47.7,2018,10,Oct,New York
201811,33.3,2018,11,Nov,New York
201812,28.5,2018,12,Dec,New York
201901,19.4,2019,1,Jan,New York
201902,24.2,2019,2,Feb,New York
201903,29.5,2019,3,Mar,New York
201904,44.5,2019,4,Apr,New York
201905,54.2,2019,5,May,New York
201906,62.9,2019,6,Jun,New York
201907,71,2019,7,Jul,New York
201908,66.6,2019,8,Aug,New York
201909,60.3,2019,9,Sep,New York
201910,50.2,2019,10,Oct,New York
201911,32.8,2019,11,Nov,New York
201912,27.3,2019,12,Dec,New York
202001,27.7,2020,1,Jan,New York
202002,26.6,2020,2,Feb,New York
202003,37.2,2020,3,Mar,New York
202004,41.1,2020,4,Apr,New York
202005,54.2,2020,5,May,New York
202006,65.2,2020,6,Jun,New York
202007,72.9,2020,7,Jul,New York
202008,68.6,2020,8,Aug,New York
202009,59.6,2020,9,Sep,New York
202010,49,2020,10,Oct,New York
202011,41.9,2020,11,Nov,New York
202012,29.8,2020,12,Dec,New York
202101,24,2021,1,Jan,New York
202102,21.7,2021,2,Feb,New York
202103,35,2021,3,Mar,New York
202104,45.7,2021,4,Apr,New York
202105,54.7,2021,5,May,New York
202106,67.1,2021,6,Jun,New York
202107,67.7,2021,7,Jul,New York
202108,70.4,2021,8,Aug,New York
202109,61.7,2021,9,Sep,New York
202110,54.8,2021,10,Oct,New York
202111,37,2021,11,Nov,New York
202112,32.8,2021,12,Dec,New York
202201,15.8,2022,1,Jan,New York
202202,23.8,2022,2,Feb,New York
202203,33.7,2022,3,Mar,New York
202204,43.8,2022,4,Apr,New York
202205,58.5,2022,5,May,New York
202206,63.8,2022,6,Jun,New York
202207,69.7,2022,7,Jul,New York
202208,70,2022,8,Aug,New York
202209,60.5,2022,9,Sep,New York
202210,49,2022,10,Oct,New York
202211,40.9,2022,11,Nov,New York
202212,28.9,2022,12,Dec,New York
202301,30.5,2023,1,Jan,New York
202302,28.1,2023,2,Feb,New York
202303,32.5,2023,3,Mar,New York
202304,48,2023,4,Apr,New York
202305,53.8,2023,5,May,New York
202306,63.1,2023,6,Jun,New York
202307,70.7,2023,7,Jul,New York
202308,65.7,2023,8,Aug,New York
202309,61.6,2023,9,Sep,New York
202310,53.1,2023,10,Oct,New York
200001,38.8,2000,1,Jan,North Carolina
200002,45.6,2000,2,Feb,North Carolina
200003,53.4,2000,3,Mar,North Carolina
200004,56.9,2000,4,Apr,North Carolina
200005,69.1,2000,5,May,North Carolina
200006,75,2000,6,Jun,North Carolina
200007,75.4,2000,7,Jul,North Carolina
200008,75,2000,8,Aug,North Carolina
200009,69.1,2000,9,Sep,North Carolina
200010,59.7,2000,10,Oct,North Carolina
200011,47.5,2000,11,Nov,North Carolina
200012,35.1,2000,12,Dec,North Carolina
200101,39.3,2001,1,Jan,North Carolina
200102,46.4,2001,2,Feb,North Carolina
200103,47.2,2001,3,Mar,North Carolina
200104,59.8,2001,4,Apr,North Carolina
200105,66.3,2001,5,May,North Carolina
200106,74.3,2001,6,Jun,North Carolina
200107,74.6,2001,7,Jul,North Carolina
200108,76.7,2001,8,Aug,North Carolina
200109,67.6,2001,9,Sep,North Carolina
200110,57.7,2001,10,Oct,North Carolina
200111,54.8,2001,11,Nov,North Carolina
200112,48,2001,12,Dec,North Carolina
200201,42.6,2002,1,Jan,North Carolina
200202,44.4,2002,2,Feb,North Carolina
200203,51.1,2002,3,Mar,North Carolina
200204,62.5,2002,4,Apr,North Carolina
200205,65.3,2002,5,May,North Carolina
200206,75.2,2002,6,Jun,North Carolina
200207,78.7,2002,7,Jul,North Carolina
200208,77,2002,8,Aug,North Carolina
200209,72.2,2002,9,Sep,North Carolina
200210,62.1,2002,10,Oct,North Carolina
200211,48.1,2002,11,Nov,North Carolina
200212,40.5,2002,12,Dec,North Carolina
200301,36.4,2003,1,Jan,North Carolina
200302,41.4,2003,2,Feb,North Carolina
200303,52.8,2003,3,Mar,North Carolina
200304,57.6,2003,4,Apr,North Carolina
200305,65.8,2003,5,May,North Carolina
200306,72.5,2003,6,Jun,North Carolina
200307,76.6,2003,7,Jul,North Carolina
200308,77.3,2003,8,Aug,North Carolina
200309,69.4,2003,9,Sep,North Carolina
200310,58.9,2003,10,Oct,North Carolina
200311,55.7,2003,11,Nov,North Carolina
200312,40.3,2003,12,Dec,North Carolina
200401,37.9,2004,1,Jan,North Carolina
200402,40.4,2004,2,Feb,North Carolina
200403,51.8,2004,3,Mar,North Carolina
200404,58.8,2004,4,Apr,North Carolina
200405,71.1,2004,5,May,North Carolina
200406,74.4,2004,6,Jun,North Carolina
200407,77.3,2004,7,Jul,North Carolina
200408,73.9,2004,8,Aug,North Carolina
200409,70.2,2004,9,Sep,North Carolina
200410,61.6,2004,10,Oct,North Carolina
200411,52.8,2004,11,Nov,North Carolina
200412,41.9,2004,12,Dec,North Carolina
200501,43,2005,1,Jan,North Carolina
200502,43.8,2005,2,Feb,North Carolina
200503,47.2,2005,3,Mar,North Carolina
200504,57.6,2005,4,Apr,North Carolina
200505,63.3,2005,5,May,North Carolina
200506,73.5,2005,6,Jun,North Carolina
200507,79.2,2005,7,Jul,North Carolina
200508,78.1,2005,8,Aug,North Carolina
200509,73.6,2005,9,Sep,North Carolina
200510,61.7,2005,10,Oct,North Carolina
200511,52.1,2005,11,Nov,North Carolina
200512,40,2005,12,Dec,North Carolina
200601,46.6,2006,1,Jan,North Carolina
200602,42.1,2006,2,Feb,North Carolina
200603,49.8,2006,3,Mar,North Carolina
200604,61.7,2006,4,Apr,North Carolina
200605,64.2,2006,5,May,North Carolina
200606,73.1,2006,6,Jun,North Carolina
200607,77.6,2006,7,Jul,North Carolina
200608,78.3,2006,8,Aug,North Carolina
200609,68.1,2006,9,Sep,North Carolina
200610,57.7,2006,10,Oct,North Carolina
200611,51.5,2006,11,Nov,North Carolina
200612,47.1,2006,12,Dec,North Carolina
200701,44.2,2007,1,Jan,North Carolina
200702,39.1,2007,2,Feb,North Carolina
200703,53.8,2007,3,Mar,North Carolina
200704,57.3,2007,4,Apr,North Carolina
200705,66,2007,5,May,North Carolina
200706,74.1,2007,6,Jun,North Carolina
200707,75.8,2007,7,Jul,North Carolina
200708,80.6,2007,8,Aug,North Carolina
200709,72.4,2007,9,Sep,North Carolina
200710,65.4,2007,10,Oct,North Carolina
200711,49.5,2007,11,Nov,North Carolina
200712,47.5,2007,12,Dec,North Carolina
200801,40.1,2008,1,Jan,North Carolina
200802,46.2,2008,2,Feb,North Carolina
200803,51,2008,3,Mar,North Carolina
200804,58.7,2008,4,Apr,North Carolina
200805,64.8,2008,5,May,North Carolina
200806,77.1,2008,6,Jun,North Carolina
200807,76.6,2008,7,Jul,North Carolina
200808,75.5,2008,8,Aug,North Carolina
200809,70.8,2008,9,Sep,North Carolina
200810,57.8,2008,10,Oct,North Carolina
200811,47.2,2008,11,Nov,North Carolina
200812,46.1,2008,12,Dec,North Carolina
200901,38.7,2009,1,Jan,North Carolina
200902,42.8,2009,2,Feb,North Carolina
200903,49.3,2009,3,Mar,North Carolina
200904,58.7,2009,4,Apr,North Carolina
200905,67.5,2009,5,May,North Carolina
200906,75.1,2009,6,Jun,North Carolina
200907,75.2,2009,7,Jul,North Carolina
200908,77.4,2009,8,Aug,North Carolina
200909,69.6,2009,9,Sep,North Carolina
200910,58.9,2009,10,Oct,North Carolina
200911,52.7,2009,11,Nov,North Carolina
200912,40.7,2009,12,Dec,North Carolina
201001,36.6,2010,1,Jan,North Carolina
201002,36.9,2010,2,Feb,North Carolina
201003,49.5,2010,3,Mar,North Carolina
201004,61.3,2010,4,Apr,North Carolina
201005,69.5,2010,5,May,North Carolina
201006,78.8,2010,6,Jun,North Carolina
201007,79.4,2010,7,Jul,North Carolina
201008,78.6,2010,8,Aug,North Carolina
201009,73.1,2010,9,Sep,North Carolina
201010,60.9,2010,10,Oct,North Carolina
201011,50,2010,11,Nov,North Carolina
201012,33.6,2010,12,Dec,North Carolina
201101,36.2,2011,1,Jan,North Carolina
201102,45.7,2011,2,Feb,North Carolina
201103,50.6,2011,3,Mar,North Carolina
201104,61.4,2011,4,Apr,North Carolina
201105,67.6,2011,5,May,North Carolina
201106,77,2011,6,Jun,North Carolina
201107,80,2011,7,Jul,North Carolina
201108,77.7,2011,8,Aug,North Carolina
201109,71,2011,9,Sep,North Carolina
201110,58.2,2011,10,Oct,North Carolina
201111,52.4,2011,11,Nov,North Carolina
201112,46.9,2011,12,Dec,North Carolina
201201,43.9,2012,1,Jan,North Carolina
201202,45.8,2012,2,Feb,North Carolina
201203,58.7,2012,3,Mar,North Carolina
201204,59.2,2012,4,Apr,North Carolina
201205,69.6,2012,5,May,North Carolina
201206,72.3,2012,6,Jun,North Carolina
201207,80.3,2012,7,Jul,North Carolina
201208,75.6,2012,8,Aug,North Carolina
201209,69.8,2012,9,Sep,North Carolina
201210,59.5,2012,10,Oct,North Carolina
201211,46.3,2012,11,Nov,North Carolina
201212,47.6,2012,12,Dec,North Carolina
201301,44.1,2013,1,Jan,North Carolina
201302,41.8,2013,2,Feb,North Carolina
201303,44,2013,3,Mar,North Carolina
201304,58.7,2013,4,Apr,North Carolina
201305,65.1,2013,5,May,North Carolina
201306,74.3,2013,6,Jun,North Carolina
201307,77,2013,7,Jul,North Carolina
201308,74.4,2013,8,Aug,North Carolina
201309,69.4,2013,9,Sep,North Carolina
201310,60.7,2013,10,Oct,North Carolina
201311,47.8,2013,11,Nov,North Carolina
201312,45.4,2013,12,Dec,North Carolina
201401,35.3,2014,1,Jan,North Carolina
201402,43,2014,2,Feb,North Carolina
201403,45.5,2014,3,Mar,North Carolina
201404,59.2,2014,4,Apr,North Carolina
201405,68.5,2014,5,May,North Carolina
201406,75.2,2014,6,Jun,North Carolina
201407,75.7,2014,7,Jul,North Carolina
201408,74.3,2014,8,Aug,North Carolina
201409,71.2,2014,9,Sep,North Carolina
201410,61.4,2014,10,Oct,North Carolina
201411,45.8,2014,11,Nov,North Carolina
201412,45.1,2014,12,Dec,North Carolina
201501,39.4,2015,1,Jan,North Carolina
201502,34.9,2015,2,Feb,North Carolina
201503,50.7,2015,3,Mar,North Carolina
201504,60,2015,4,Apr,North Carolina
201505,68.6,2015,5,May,North Carolina
201506,77.3,2015,6,Jun,North Carolina
201507,78.5,2015,7,Jul,North Carolina
201508,76.1,2015,8,Aug,North Carolina
201509,71.6,2015,9,Sep,North Carolina
201510,60,2015,10,Oct,North Carolina
201511,54.4,2015,11,Nov,North Carolina
201512,54.7,2015,12,Dec,North Carolina
201601,38.4,2016,1,Jan,North Carolina
201602,43.2,2016,2,Feb,North Carolina
201603,56.2,2016,3,Mar,North Carolina
201604,58.7,2016,4,Apr,North Carolina
201605,65.8,2016,5,May,North Carolina
201606,75.3,2016,6,Jun,North Carolina
201607,80.1,2016,7,Jul,North Carolina
201608,79.2,2016,8,Aug,North Carolina
201609,74.3,2016,9,Sep,North Carolina
201610,63.2,2016,10,Oct,North Carolina
201611,51.7,2016,11,Nov,North Carolina
201612,44,2016,12,Dec,North Carolina
201701,45.4,2017,1,Jan,North Carolina
201702,50.7,2017,2,Feb,North Carolina
201703,50,2017,3,Mar,North Carolina
201704,63.9,2017,4,Apr,North Carolina
201705,67.7,2017,5,May,North Carolina
201706,73.8,2017,6,Jun,North Carolina
201707,78.7,2017,7,Jul,North Carolina
201708,75.8,2017,8,Aug,North Carolina
201709,70.5,2017,9,Sep,North Carolina
201710,62.8,2017,10,Oct,North Carolina
201711,50.3,2017,11,Nov,North Carolina
201712,42.4,2017,12,Dec,North Carolina
201801,35.9,2018,1,Jan,North Carolina
201802,51.9,2018,2,Feb,North Carolina
201803,46.3,2018,3,Mar,North Carolina
201804,56.1,2018,4,Apr,North Carolina
201805,71.6,2018,5,May,North Carolina
201806,76.8,2018,6,Jun,North Carolina
201807,77.2,2018,7,Jul,North Carolina
201808,77.3,2018,8,Aug,North Carolina
201809,76.2,2018,9,Sep,North Carolina
201810,62.5,2018,10,Oct,North Carolina
201811,48.4,2018,11,Nov,North Carolina
201812,45,2018,12,Dec,North Carolina
201901,42,2019,1,Jan,North Carolina
201902,48.1,2019,2,Feb,North Carolina
201903,48.8,2019,3,Mar,North Carolina
201904,61.1,2019,4,Apr,North Carolina
201905,72.2,2019,5,May,North Carolina
201906,74.2,2019,6,Jun,North Carolina
201907,79,2019,7,Jul,North Carolina
201908,77,2019,8,Aug,North Carolina
201909,74.9,2019,9,Sep,North Carolina
201910,64.6,2019,10,Oct,North Carolina
201911,47.4,2019,11,Nov,North Carolina
201912,46.6,2019,12,Dec,North Carolina
202001,46,2020,1,Jan,North Carolina
202002,47,2020,2,Feb,North Carolina
202003,55.9,2020,3,Mar,North Carolina
202004,57.4,2020,4,Apr,North Carolina
202005,63.6,2020,5,May,North Carolina
202006,73.2,2020,6,Jun,North Carolina
202007,79.6,2020,7,Jul,North Carolina
202008,77.5,2020,8,Aug,North Carolina
202009,69.7,2020,9,Sep,North Carolina
202010,63,2020,10,Oct,North Carolina
202011,54.8,2020,11,Nov,North Carolina
202012,42.2,2020,12,Dec,North Carolina
202101,40.8,2021,1,Jan,North Carolina
202102,42.2,2021,2,Feb,North Carolina
202103,53.1,2021,3,Mar,North Carolina
202104,58.6,2021,4,Apr,North Carolina
202105,65.5,2021,5,May,North Carolina
202106,73.8,2021,6,Jun,North Carolina
202107,77.1,2021,7,Jul,North Carolina
202108,77.8,2021,8,Aug,North Carolina
202109,70.6,2021,9,Sep,North Carolina
202110,64.4,2021,10,Oct,North Carolina
202111,48.1,2021,11,Nov,North Carolina
202112,50.8,2021,12,Dec,North Carolina
202201,38.6,2022,1,Jan,North Carolina
202202,46,2022,2,Feb,North Carolina
202203,53.4,2022,3,Mar,North Carolina
202204,58.8,2022,4,Apr,North Carolina
202205,68.8,2022,5,May,North Carolina
202206,75,2022,6,Jun,North Carolina
202207,79,2022,7,Jul,North Carolina
202208,76.5,2022,8,Aug,North Carolina
202209,70.3,2022,9,Sep,North Carolina
202210,57.4,2022,10,Oct,North Carolina
202211,53.2,2022,11,Nov,North Carolina
202212,41.7,2022,12,Dec,North Carolina
202301,46.6,2023,1,Jan,North Carolina
202302,51.2,2023,2,Feb,North Carolina
202303,52,2023,3,Mar,North Carolina
202304,60.1,2023,4,Apr,North Carolina
202305,64,2023,5,May,North Carolina
202306,70.8,2023,6,Jun,North Carolina
202307,78.5,2023,7,Jul,North Carolina
202308,77.3,2023,8,Aug,North Carolina
202309,70.7,2023,9,Sep,North Carolina
202310,61,2023,10,Oct,North Carolina
200001,12.4,2000,1,Jan,North Dakota
200002,22.1,2000,2,Feb,North Dakota
200003,35.1,2000,3,Mar,North Dakota
200004,41.6,2000,4,Apr,North Dakota
200005,55.4,2000,5,May,North Dakota
200006,60.4,2000,6,Jun,North Dakota
200007,69.7,2000,7,Jul,North Dakota
200008,68.4,2000,8,Aug,North Dakota
200009,57,2000,9,Sep,North Dakota
200010,46.3,2000,10,Oct,North Dakota
200011,21.7,2000,11,Nov,North Dakota
200012,2.8,2000,12,Dec,North Dakota
200101,17,2001,1,Jan,North Dakota
200102,5.5,2001,2,Feb,North Dakota
200103,27.1,2001,3,Mar,North Dakota
200104,42.6,2001,4,Apr,North Dakota
200105,56,2001,5,May,North Dakota
200106,62.7,2001,6,Jun,North Dakota
200107,70.2,2001,7,Jul,North Dakota
200108,70.3,2001,8,Aug,North Dakota
200109,58.3,2001,9,Sep,North Dakota
200110,42.2,2001,10,Oct,North Dakota
200111,37.1,2001,11,Nov,North Dakota
200112,17.9,2001,12,Dec,North Dakota
200201,16.9,2002,1,Jan,North Dakota
200202,24.1,2002,2,Feb,North Dakota
200203,16.3,2002,3,Mar,North Dakota
200204,38.2,2002,4,Apr,North Dakota
200205,48.6,2002,5,May,North Dakota
200206,65.6,2002,6,Jun,North Dakota
200207,72.1,2002,7,Jul,North Dakota
200208,66.1,2002,8,Aug,North Dakota
200209,59.2,2002,9,Sep,North Dakota
200210,34.7,2002,10,Oct,North Dakota
200211,29.4,2002,11,Nov,North Dakota
200212,20.8,2002,12,Dec,North Dakota
200301,10.7,2003,1,Jan,North Dakota
200302,8.8,2003,2,Feb,North Dakota
200303,22.8,2003,3,Mar,North Dakota
200304,44.9,2003,4,Apr,North Dakota
200305,53.3,2003,5,May,North Dakota
200306,62,2003,6,Jun,North Dakota
200307,69.9,2003,7,Jul,North Dakota
200308,72.2,2003,8,Aug,North Dakota
200309,56.8,2003,9,Sep,North Dakota
200310,47.9,2003,10,Oct,North Dakota
200311,19.6,2003,11,Nov,North Dakota
200312,20.3,2003,12,Dec,North Dakota
200401,3.8,2004,1,Jan,North Dakota
200402,15.5,2004,2,Feb,North Dakota
200403,30.4,2004,3,Mar,North Dakota
200404,43.4,2004,4,Apr,North Dakota
200405,49.8,2004,5,May,North Dakota
200406,59.1,2004,6,Jun,North Dakota
200407,67.1,2004,7,Jul,North Dakota
200408,61.5,2004,8,Aug,North Dakota
200409,59,2004,9,Sep,North Dakota
200410,44.2,2004,10,Oct,North Dakota
200411,33.3,2004,11,Nov,North Dakota
200412,19.4,2004,12,Dec,North Dakota
200501,6.4,2005,1,Jan,North Dakota
200502,20.3,2005,2,Feb,North Dakota
200503,28.9,2005,3,Mar,North Dakota
200504,46.8,2005,4,Apr,North Dakota
200505,51.2,2005,5,May,North Dakota
200506,64.9,2005,6,Jun,North Dakota
200507,69.8,2005,7,Jul,North Dakota
200508,66.1,2005,8,Aug,North Dakota
200509,59.7,2005,9,Sep,North Dakota
200510,45.4,2005,10,Oct,North Dakota
200511,31.5,2005,11,Nov,North Dakota
200512,17.8,2005,12,Dec,North Dakota
200601,25.9,2006,1,Jan,North Dakota
200602,15,2006,2,Feb,North Dakota
200603,27.5,2006,3,Mar,North Dakota
200604,48.5,2006,4,Apr,North Dakota
200605,55.5,2006,5,May,North Dakota
200606,65.3,2006,6,Jun,North Dakota
200607,73.8,2006,7,Jul,North Dakota
200608,69.1,2006,8,Aug,North Dakota
200609,55.7,2006,9,Sep,North Dakota
200610,39.9,2006,10,Oct,North Dakota
200611,28.4,2006,11,Nov,North Dakota
200612,21.4,2006,12,Dec,North Dakota
200701,13.7,2007,1,Jan,North Dakota
200702,7.7,2007,2,Feb,North Dakota
200703,32.6,2007,3,Mar,North Dakota
200704,40.7,2007,4,Apr,North Dakota
200705,55.8,2007,5,May,North Dakota
