BAND,EVENT_DATE,EVENT_YEAR,EVENT_MONTH,LAT_DD,LON_DD
B77965617286,10/28/2015,2015,10,47.03333,-70.46667
B28215070171,10/31/2015,2015,10,46.05667,-71.95083
B97965970447,10/31/2015,2015,10,46.06811,-71.97666
B67965631161,10/31/2015,2015,10,46.05667,-71.95083
B28025118745,10/31/2015,2015,10,46.05667,-71.95083
B67965918989,10/31/2015,2015,10,46.05667,-71.95083
B97965966846,10/31/2015,2015,10,46.05667,-71.95083
B18025521262,10/31/2015,2015,10,46.05667,-71.95083
B58215986112,11/02/2015,2015,11,46.98959,-70.56592
B87965902875,11/05/2015,2015,11,46.05667,-71.95083
B18025521262,11/05/2015,2015,11,46.05667,-71.95083
B57965919316,11/07/2015,2015,11,45.53361,-72.048330000000007
B97965966846,11/07/2015,2015,11,46.06861,-71.97627
B97965966846,11/08/2015,2015,11,46.05667,-71.95083
B18025521262,11/08/2015,2015,11,46.05667,-71.95083
B18495217192,11/09/2015,2015,11,46.05667,-71.95083
B97965970447,11/09/2015,2015,11,46.05667,-71.95083
B57965637076,11/09/2015,2015,11,46.05667,-71.95083
B18105199889,11/09/2015,2015,11,46.05667,-71.95083
B18495217192,11/10/2015,2015,11,46.05667,-71.95083
B97965966846,11/10/2015,2015,11,46.06972,-71.97139
B98025591815,11/10/2015,2015,11,46.05667,-71.95083
B78165736766,11/10/2015,2015,11,46.05667,-71.95083
B18105199889,11/10/2015,2015,11,46.05667,-71.95083
B97965970447,11/10/2015,2015,11,46.05667,-71.95083
B88165786886,11/10/2015,2015,11,46.05667,-71.95083
B77965601847,11/11/2015,2015,11,46.0737,-71.97356
B17965911501,11/11/2015,2015,11,46.07239,-71.97528
B67965631161,11/17/2015,2015,11,45.58942,-72.14282
B17965637197,11/21/2015,2015,11,45.85988,-72.44378
B58025525475,11/21/2015,2015,11,45.23657,-74.01393
B58025136035,11/21/2015,2015,11,45.23549,-74.01325
B77965357986,11/21/2015,2015,11,45.23586,-74.01187
B97965911966,11/23/2015,2015,11,46.05667,-71.95083
B58165767517,11/24/2015,2015,11,46.05667,-71.95083
B77965907607,11/24/2015,2015,11,46.05667,-71.95083
B17965901501,11/24/2015,2015,11,46.05667,-71.95083
B38235102100,12/02/2015,2015,12,45.18015,-72.05536
B17965637197,12/05/2015,2015,12,45.32861,-73.33664
B38235102100,12/06/2015,2015,12,45.16889,-72.03944
B37965381328,12/06/2015,2015,12,45.32024,-73.26048
B68165006986,99/99/2015,2015,99,46.05667,-71.95083
B97965902680,03/12/2016,2016,3,45.21223,-73.2551
B58165014558,03/21/2016,2016,3,46.13333,-72.71667
B37965356685,03/21/2016,2016,3,46.13333,-72.71667
B08165076045,03/21/2016,2016,3,46.13333,-72.71667
B97965902680,03/21/2016,2016,3,46.13333,-72.71667
B08495345035,03/22/2016,2016,3,45.30111,-74.33317
B07965601735,03/26/2016,2016,3,46.13333,-72.71667
B77965605926,04/24/2016,2016,4,46.1507,-72.73608
B77965617286,04/28/2016,2016,4,47.12869,-70.37227
B67965918989,04/28/2016,2016,4,46.13333,-72.71667
B77965966806,04/29/2016,2016,4,46.2577,-71.68117
B58165033630,04/29/2016,2016,4,47.1275,-70.3725
B77965617286,04/99/2016,2016,4,47.1,-70.35
B58165014558,04/99/2016,2016,4,47.1,-70.35
B67965933386,05/03/2016,2016,5,46.18333,-73.13333
B87965632876,05/07/2016,2016,5,46.83865,-71.20289
B18025118611,05/09/2016,2016,5,47.12108,-70.51324
B78165709755,05/13/2016,2016,5,47.05,-70.85
B18165016731,05/17/2016,2016,5,46.687,-71.88379
B77965969046,10/07/2016,2016,10,46.05667,-71.95083
B18025521262,10/14/2016,2016,10,48.53874,-71.64806
B88165016480,10/15/2016,2016,10,48.46972,-71.65444
B97965978895,10/27/2016,2016,10,46.05667,-71.95083
B18215953068,10/27/2016,2016,10,46.05667,-71.95083
B67865562058,10/27/2016,2016,10,46.05667,-71.95083
B17865561665,10/27/2016,2016,10,46.06888,-71.97581
B87965902875,10/27/2016,2016,10,47.14329,-70.47389
B77865570727,10/27/2016,2016,10,46.05667,-71.95083
B97965631931,10/27/2016,2016,10,46.05667,-71.95083
B78165736766,10/27/2016,2016,10,46.05667,-71.95083
B87865572655,11/03/2016,2016,11,46.06536,-71.95083
B18105104330,11/03/2016,2016,11,46.06536,-71.95083
B57865563636,11/06/2016,2016,11,46.05667,-71.95083
B07965638076,11/07/2016,2016,11,46.05667,-71.95083
B08025118018,11/07/2016,2016,11,46.05667,-71.95083
B67965933703,11/07/2016,2016,11,46.05667,-71.95083
B78165777348,11/07/2016,2016,11,46.05667,-71.95083
B77965969046,11/07/2016,2016,11,46.07304,-71.9713
B97965357933,11/07/2016,2016,11,45.78083,-72.01
B67965968379,11/07/2016,2016,11,46.05667,-71.95083
B78165777348,11/08/2016,2016,11,46.05667,-71.95083
B77865570727,11/08/2016,2016,11,46.05667,-71.95083
B08025118018,11/08/2016,2016,11,46.05667,-71.95083
B78165777348,11/10/2016,2016,11,46.05667,-71.95083
B87965386376,11/10/2016,2016,11,46.05667,-71.95083
B87965282939,11/10/2016,2016,11,46.05667,-71.95083
B77965395755,11/10/2016,2016,11,46.05667,-71.95083
B27965249887,11/10/2016,2016,11,46.05667,-71.95083
B67965918989,11/10/2016,2016,11,46.05667,-71.95083
B77965247927,11/10/2016,2016,11,46.05667,-71.95083
B67965968379,11/10/2016,2016,11,46.05667,-71.95083
B78165777348,11/12/2016,2016,11,46.07157,-71.97158
B57865563636,11/12/2016,2016,11,46.07157,-71.97158
B97965914019,11/12/2016,2016,11,46.06179,-71.95818
B17865561665,11/13/2016,2016,11,46.05667,-71.95083
B07965281037,11/13/2016,2016,11,46.05667,-71.95083
B87965282939,11/14/2016,2016,11,46.05667,-71.95083
B77865561288,11/14/2016,2016,11,46.05667,-71.95083
B88165011286,11/14/2016,2016,11,46.05667,-71.95083
B78165736766,11/14/2016,2016,11,46.05667,-71.95083
B27965249887,11/14/2016,2016,11,46.05667,-71.95083
B78165777348,11/18/2016,2016,11,46.05667,-71.95083
B07965281037,11/18/2016,2016,11,46.05667,-71.95083
B08025118018,11/18/2016,2016,11,46.05974,-71.95524
B87865572655,11/18/2016,2016,11,46.05974,-71.95524
B27965248767,11/18/2016,2016,11,46.05667,-71.95083
B77865570727,11/19/2016,2016,11,46.05667,-71.95083
B87965282939,11/19/2016,2016,11,46.05667,-71.95083
B57865576117,11/19/2016,2016,11,45.53361,-72.048330000000007
B27965249887,11/19/2016,2016,11,46.05667,-71.95083
B17865561665,11/19/2016,2016,11,46.05667,-71.95083
B87865572655,11/19/2016,2016,11,46.05667,-71.95083
B27965248767,11/20/2016,2016,11,46.05667,-71.95083
B07965281037,11/20/2016,2016,11,46.05667,-71.95083
B97965978769,12/04/2016,2016,12,45.23453,-74.00913
B78165736766,12/14/2016,2016,12,45.01611,-73.20722
B77965605926,94/99/2016,2016,94,46.06667,-72.81667
B68165747948,03/10/2017,2017,3,45.24794,-74.00534
B67965932022,03/12/2017,2017,3,45.23504,-74.00297
B18165016731,03/14/2017,2017,3,45.3489,-73.26299
B17865564158,03/17/2017,2017,3,45.23871,-74.00531
B67865575226,03/18/2017,2017,3,45.24833,-73.8025
B27965912869,03/18/2017,2017,3,45.24833,-73.8025
B57865573005,03/18/2017,2017,3,45.24833,-73.8025
B77965969046,03/18/2017,2017,3,45.24833,-73.8025
B27965249887,03/19/2017,2017,3,45.2358,-74.00475
B27965248289,03/19/2017,2017,3,45.23533,-74.00281
B97965913697,04/03/2017,2017,4,45.18648,-73.26258
B78025527742,04/19/2017,2017,4,46.15363,-72.70494
B77965618799,04/20/2017,2017,4,46.14431,-73.08657
B18215980348,04/20/2017,2017,4,46.18333,-72.68333
B78025527742,04/23/2017,2017,4,46.13947,-72.72551
B08165076045,05/04/2017,2017,5,47.01501,-70.9392
B57965285078,05/04/2017,2017,5,46.13333,-72.71667
B17865564158,05/14/2017,2017,5,47.21583,-70.26833
B17965901501,05/16/2017,2017,5,46.98554,-70.58289
B57965966279,05/19/2017,2017,5,46.83333,-71.16667
B67965289068,10/02/2017,2017,10,48.45461,-71.84895
B17965349113,10/12/2017,2017,10,48.42049,-71.87222
B97965916416,10/13/2017,2017,10,47.13761,-70.35545
B87965632876,10/14/2017,2017,10,48.59049,-72.32253
B38025137651,10/14/2017,2017,10,48.59049,-72.32253
B57865508998,10/14/2017,2017,10,48.59049,-72.32253
B18215980348,10/14/2017,2017,10,48.59049,-72.32253
B98215959009,10/15/2017,2017,10,48.83236,-67.70139
B57865568277,10/22/2017,2017,10,46.07072,-71.97074
B27965248767,10/22/2017,2017,10,46.05667,-71.95083
B97965288177,10/22/2017,2017,10,46.07072,-71.97074
B18165011268,10/23/2017,2017,10,48.59958,-72.32155
B57965919316,10/28/2017,2017,10,46.06972,-71.97139
B67965289068,10/28/2017,2017,10,46.05667,-71.95083
B27965240605,10/28/2017,2017,10,46.05667,-71.95083
B08165700068,10/28/2017,2017,10,46.05667,-71.95083
B18215956825,11/01/2017,2017,11,48.84278,-67.53167
B07965240787,11/04/2017,2017,11,46.06861,-71.97627
B08025118018,11/04/2017,2017,11,46.06861,-71.97682
B57815712357,11/04/2017,2017,11,46.06861,-71.97627
B87865568977,11/04/2017,2017,11,46.05667,-71.95083
B77965912647,11/07/2017,2017,11,46.05667,-71.95083
B87865568977,11/08/2017,2017,11,46.05667,-71.95083
B87865568977,11/11/2017,2017,11,46.06861,-71.97835
B47815712471,11/12/2017,2017,11,45.23393,-74.01119
B87865568977,11/14/2017,2017,11,46.06861,-71.97627
B08025118018,11/20/2017,2017,11,46.05667,-71.95083
B57965931076,11/21/2017,2017,11,45.4678,-72.65555
B97965280652,11/21/2017,2017,11,45.31667,-73.26667
B67865566425,12/01/2017,2017,12,45.32054,-73.25874
B08025118018,12/02/2017,2017,12,45.12619,-73.8847
B57865502356,12/06/2017,2017,12,45.31667,-73.26667
B08165700935,12/06/2017,2017,12,45.31667,-73.26667
B97965618659,12/09/2017,2017,12,45.32323,-73.26073
B68165016825,12/11/2017,2017,12,45.06667,-73.3
B77865561288,03/05/2018,2018,3,45.05906,-74.41394
B17965911571,03/07/2018,2018,3,45.19278,-73.24833
B77815701761,03/07/2018,2018,3,45.19278,-73.24833
B97965280652,03/08/2018,2018,3,45.13371,-74.36296
B07965240787,04/03/2018,2018,4,45.03093,-73.33017
B57865568207,04/03/2018,2018,4,45.18332,-73.26619
B87815700011,04/11/2018,2018,4,46.13333,-72.71667
B58495911634,04/11/2018,2018,4,45.01665,-74.3497
B77815701160,04/11/2018,2018,4,46.13333,-72.71667
B77815714921,04/11/2018,2018,4,46.13333,-72.71667
B77965932966,04/11/2018,2018,4,46.13333,-72.71667
B58025525475,04/22/2018,2018,4,46.13743,-72.71078
B77815712401,04/22/2018,2018,4,46.13721,-72.73014
B07815701898,04/22/2018,2018,4,46.13947,-72.70783
B57865561961,04/22/2018,2018,4,46.13743,-72.71078
B57865838995,05/06/2018,2018,5,47.16027,-70.3186
B67965386306,05/20/2018,2018,5,48.01556,-69.335
B57815701075,10/06/2018,2018,10,46.0747,-71.96553
B77855764484,10/12/2018,2018,10,47.13004,-70.37193
B47965284868,10/12/2018,2018,10,47.13004,-70.37193
B77965617361,10/15/2018,2018,10,46.88748,-70.85199
B87865502655,10/19/2018,2018,10,46.07249,-71.97322
B27965287808,10/25/2018,2018,10,46.06861,-71.97835
B97965970447,10/26/2018,2018,10,46.07273,-71.97478
B47815095435,10/27/2018,2018,10,46.0693,-71.97374
B77965381207,10/27/2018,2018,10,45.82365,-71.13979
B58025591885,11/11/2018,2018,11,45.39038,-73.51889
B57865508998,11/11/2018,2018,11,45.39906,-73.51889
B67965632126,11/11/2018,2018,11,45.25,-73.8
B77815701761,11/11/2018,2018,11,45.40104,-73.52768
B27865572785,11/11/2018,2018,11,45.40104,-73.52768
B97965907720,11/11/2018,2018,11,45.40104,-73.52768
B67965918989,11/11/2018,2018,11,45.39472,-73.51889
B77815022722,11/11/2018,2018,11,45.24857,-73.79984
B57965931076,11/12/2018,2018,11,45.32161,-73.25965
B97865508955,11/12/2018,2018,11,45.32161,-73.25965
B58025591885,11/12/2018,2018,11,45.40043,-73.52841
B77815097661,11/12/2018,2018,11,45.32161,-73.25965
B67865508665,11/12/2018,2018,11,45.32161,-73.25965
B77815701327,11/12/2018,2018,11,45.32161,-73.25965
B57865508998,11/12/2018,2018,11,45.40043,-73.52841
B77815095529,11/12/2018,2018,11,45.32161,-73.25965
B57815704757,11/12/2018,2018,11,45.32161,-73.25965
B47815714708,11/12/2018,2018,11,45.32161,-73.25965
B28025528908,11/18/2018,2018,11,45.11667,-74.35
B97865836956,03/24/2019,2019,3,45.19741,-73.25725
B27865502785,03/25/2019,2019,3,45.22431,-74.15787
B47815712471,03/27/2019,2019,3,45.25,-73.8
B67965918989,04/06/2019,2019,4,45.82745,-72.54554
B67855764134,04/12/2019,2019,4,46.13333,-72.71667
B97865576957,04/13/2019,2019,4,46.13333,-72.71667
B87965968787,04/21/2019,2019,4,46.16206,-72.68833
B57965912831,04/21/2019,2019,4,46.16206,-72.68833
B17965247115,04/26/2019,2019,4,46.66417,-71.57611
B27965287808,05/03/2019,2019,5,46.65495,-71.60882
B58215001632,05/03/2019,2019,5,47.14222,-70.46333
B88165016001,05/05/2019,2019,5,46.9801,-70.55657
B57965641794,05/06/2019,2019,5,47.14222,-70.46333
B27865502785,05/09/2019,2019,5,47.14222,-70.46333
B37965913669,05/11/2019,2019,5,47.14222,-70.46333
B77865570055,05/13/2019,2019,5,46.46413,-71.19228
B77965912647,05/19/2019,2019,5,47.08333,-70.78333
B57855764274,05/19/2019,2019,5,46.14416,-72.73196
B97815097419,05/22/2019,2019,5,46.18333,-72.68333
B18165034494,09/04/2019,2019,9,46.69833,-71.58306
B18165034494,10/06/2019,2019,10,46.87987,-70.79349
B17815097115,10/07/2019,2019,10,48.43821,-70.96824
B37965935899,10/11/2019,2019,10,48.4,-71.72462
B37965935899,10/12/2019,2019,10,48.4,-71.72462
B57815732351,10/16/2019,2019,10,48.32833,-70.87778
B47965284868,10/19/2019,2019,10,46.05667,-71.95083
B97965970957,10/20/2019,2019,10,48.78637,-67.48141
B77815701761,10/22/2019,2019,10,47.1275,-70.3725
B17965247115,10/26/2019,2019,10,46.06861,-71.97627
B37815730318,10/26/2019,2019,10,46.06861,-71.97627
B77965976056,10/26/2019,2019,10,46.5,-71.13333
B57965382915,11/09/2019,2019,11,45.23827,-74.00346
B57865508357,11/09/2019,2019,11,45.23827,-74.00346
B77965933605,11/09/2019,2019,11,46.30766,-70.88706
B17815097115,11/09/2019,2019,11,45.23827,-74.00346
B57855715718,11/09/2019,2019,11,45.32109,-73.26034
B57865502356,11/17/2019,2019,11,45.32077,-73.26086
B77855483923,11/17/2019,2019,11,45.32077,-73.26086
B47855485248,11/21/2019,2019,11,45.3256,-73.26236
B17815701101,11/23/2019,2019,11,45.2378,-74.00311
B77815712121,11/23/2019,2019,11,45.2378,-74.00311
B47855485248,11/24/2019,2019,11,45.32443,-73.2621
B17815730108,11/25/2019,2019,11,45.20495,-73.25958
B97815091891,12/03/2019,2019,12,45.23717,-74.00462
B17815701300,12/11/2019,2019,12,45.2549,-73.80185
B57815730277,12/23/2019,2019,12,45.25323,-73.80118
B37815730318,03/15/2020,2020,3,45.18651,-73.26162
B87855494815,03/15/2020,2020,3,45.18651,-73.26162
B17815730108,03/15/2020,2020,3,45.18651,-73.26162
B57865508357,03/24/2020,2020,3,45.13639,-74.40231
B17815730108,03/25/2020,2020,3,45.21667,-73.28333
B97965966769,03/31/2020,2020,3,46.16021,-72.68939
B57855715718,04/01/2020,2020,4,46.16021,-72.68939
B57855767465,04/01/2020,2020,4,46.16021,-72.68939
B57815022915,04/06/2020,2020,4,46.16402,-72.70038
B17815097115,04/17/2020,2020,4,45.95062,-72.69286
B57855764826,04/27/2020,2020,4,47.45,-70.5
B57815732351,05/08/2020,2020,5,47.20355,-70.28636
B37965386765,05/17/2020,2020,5,46.25583,-72.94389
B77965632002,05/18/2020,2020,5,46.7,-71.88333
B57855455155,09/27/2020,2020,9,47.83333,-69.53333
B57855706666,09/28/2020,2020,9,48.85096,-67.52398
B77815701761,10/04/2020,2020,10,48.61956,-71.74364
B77855764368,10/04/2020,2020,10,48.58247,-68.29537
B97965914019,10/05/2020,2020,10,48.8162,-72.49844
B67855764134,10/10/2020,2020,10,48.38578,-71.01294
B07815730780,10/16/2020,2020,10,48.39472,-71.7457
B77855767885,10/18/2020,2020,10,46.88897,-70.86005
B87965968787,10/29/2020,2020,10,46.06972,-71.97139
B57855768837,10/29/2020,2020,10,46.06972,-71.97139
B87865568977,10/29/2020,2020,10,46.06972,-71.97139
B87965969837,10/29/2020,2020,10,46.06972,-71.97139
B97815091991,10/29/2020,2020,10,46.06972,-71.97139
B57855715665,10/29/2020,2020,10,46.06972,-71.97139
B97865508955,10/29/2020,2020,10,46.06972,-71.97139
B87855480535,10/29/2020,2020,10,46.06972,-71.97139
B17815022341,10/30/2020,2020,10,46.05667,-71.95083
B17815732421,10/30/2020,2020,10,46.05667,-71.95083
B77855767885,10/30/2020,2020,10,46.05667,-71.95083
B57865568207,10/31/2020,2020,10,45.53694,-72.03667
B87865579617,10/31/2020,2020,10,45.78226,-72.00727
B57855767465,10/31/2020,2020,10,46.06798,-71.97464
B77855716606,11/01/2020,2020,11,46.07115,-71.9728
B77965908886,11/05/2020,2020,11,45.23416,-74.00947
B77855767045,11/05/2020,2020,11,45.23416,-74.00947
B37965913669,11/06/2020,2020,11,46.07418,-71.97101
B77815097661,11/06/2020,2020,11,45.58336,-71.92257
B17865561665,11/06/2020,2020,11,46.07304,-71.9713
B17865561665,11/07/2020,2020,11,46.06752,-71.9758
B87855708890,11/07/2020,2020,11,46.06957,-71.97614
B27815730237,11/07/2020,2020,11,46.06861,-71.97419
B17865561665,11/08/2020,2020,11,46.05667,-71.95083
B17815022341,11/08/2020,2020,11,46.06972,-71.97139
B87815700011,11/08/2020,2020,11,46.06972,-71.97139
B67865508665,11/09/2020,2020,11,45.87889,-72.4825
B87855708890,11/09/2020,2020,11,46.06905,-71.97704
B57865508595,11/10/2020,2020,11,46.06952,-71.9755
B77855488408,11/10/2020,2020,11,46.05667,-71.95083
B47855485565,11/10/2020,2020,11,45.19548,-71.97351
B48215818471,11/15/2020,2020,11,45.86985,-72.87131
B67965632126,11/16/2020,2020,11,45.26413,-74.34936
B77855767885,11/23/2020,2020,11,45.87148,-72.50597
B17815022341,11/24/2020,2020,11,45.23915,-74.00635
B67865562058,11/27/2020,2020,11,45.23759,-74.00158
B57855706666,11/28/2020,2020,11,45.33513,-73.25931
B47855482924,11/29/2020,2020,11,45.33489,-73.26154
B57855768676,11/29/2020,2020,11,45.33489,-73.26154
B67965932022,11/29/2020,2020,11,45.33489,-73.26154
B57865568207,11/29/2020,2020,11,45.33744,-73.26513
B27815730237,03/17/2021,2021,3,45.19256,-73.25358
B37865836615,03/19/2021,2021,3,45.23949,-74.00707
B27815022215,03/19/2021,2021,3,45.25,-74.13333
B47855494769,03/20/2021,2021,3,45.08333,-74.25
B57815704757,03/20/2021,2021,3,45.13779,-73.19508
B57855768676,03/22/2021,2021,3,45.23085,-74.00458
B87855715611,03/22/2021,2021,3,45.27852,-73.93658
B77855454804,03/22/2021,2021,3,45.22125,-74.07121
B57855716676,03/29/2021,2021,3,45.39713,-73.75235
B57855716676,03/30/2021,2021,3,45.39598,-73.75179
B57855716676,03/31/2021,2021,3,45.3937,-73.75221
B77865570965,04/02/2021,2021,4,46.16905,-73.07132
B67855764537,04/04/2021,2021,4,46.14706,-72.71668
B57865508595,04/04/2021,2021,4,46.14706,-72.71668
B57855768347,04/05/2021,2021,4,46.85095,-71.18093
B37965913669,04/10/2021,2021,4,46.14285,-72.72063
B67855764537,04/17/2021,2021,4,46.13982,-72.72408
B47855494769,04/19/2021,2021,4,45.96258,-72.76527
B37965913669,04/21/2021,2021,4,46.13678,-72.69133
B57855768676,04/24/2021,2021,4,46.45208,-72.26795
B57855764826,04/25/2021,2021,4,47.45,-70.5
B57855768676,04/25/2021,2021,4,46.5,-72.22903
B57855713791,04/26/2021,2021,4,47.08333,-70.78333
B57855713791,05/02/2021,2021,5,47.05,-70.85
B07815091800,05/10/2021,2021,5,48.43422,-70.97208
B87855708068,05/11/2021,2021,5,47.93739,-69.3674
B87855708018,05/12/2021,2021,5,47.92307,-69.53333
B77855716801,10/01/2021,2021,10,47.83333,-69.53333
B97865836956,10/02/2021,2021,10,46.87485,-70.82556
B77815704884,10/02/2021,2021,10,48.43531,-71.86133
B57965965796,10/04/2021,2021,10,48.63681,-72.36672
B57815095109,10/10/2021,2021,10,48.37556,-68.71533
B17815022828,10/11/2021,2021,10,46.07231,-71.97345
B57855456055,10/11/2021,2021,10,47.0675,-70.44824
B37815730318,10/13/2021,2021,10,46.8857,-70.8459
B58025528122,10/13/2021,2021,10,48.39359,-71.8211
B37815730318,10/14/2021,2021,10,46.58417,-71.09
B77815701327,10/24/2021,2021,10,46.06972,-71.97139
B57855768358,10/28/2021,2021,10,45.77785,-72.00278
B27855482224,10/29/2021,2021,10,46.06972,-71.97139
B27965240605,10/29/2021,2021,10,46.06972,-71.97139
B57855768358,11/01/2021,2021,11,46.07222,-71.9705
B77815097769,11/03/2021,2021,11,45.23742,-74.0059
B47855482924,11/04/2021,2021,11,46.06882,-71.97734
B77855715681,11/04/2021,2021,11,46.88897,-70.86005
B17815732421,11/05/2021,2021,11,45.23589,-74.01307
B87855768865,11/06/2021,2021,11,46.07022,-71.97562
B77855869608,11/07/2021,2021,11,46.07145,-71.97645
B97965289908,11/07/2021,2021,11,46.07201,-71.97654
B57865577167,11/07/2021,2021,11,46.0709,-71.97358
B77855869608,11/10/2021,2021,11,45.86865,-72.46784
B87865572655,11/10/2021,2021,11,46.07025,-71.97666
B47855482924,11/10/2021,2021,11,45.86865,-72.46784
B57865502356,11/10/2021,2021,11,46.06916,-71.97493
B47865574868,11/10/2021,2021,11,46.06916,-71.97493
B57855764826,11/10/2021,2021,11,46.06916,-71.97493
B67865508665,11/10/2021,2021,11,45.86168,-72.43671
B77965933605,11/11/2021,2021,11,45.85814,-72.43804
B47855482924,11/11/2021,2021,11,45.85855,-72.43812
B77815701327,11/11/2021,2021,11,45.85855,-72.43812
B57855452035,11/11/2021,2021,11,45.78153,-72.00754
B77855869608,11/11/2021,2021,11,45.8586,-72.44005
B27855496239,11/11/2021,2021,11,45.85814,-72.43804
B97965288018,11/14/2021,2021,11,45.53722,-72.04333
B97815091011,11/20/2021,2021,11,46.06876,-71.9764
B87855768865,11/20/2021,2021,11,46.06876,-71.9764
B57855485715,11/20/2021,2021,11,46.06793,-71.97692
B67865568105,11/20/2021,2021,11,46.06876,-71.9764
B77815701327,11/20/2021,2021,11,45.87889,-72.4825
B77855715681,11/24/2021,2021,11,46.06978,-71.977
B28025528850,11/24/2021,2021,11,46.06978,-71.977
B17815701101,11/24/2021,2021,11,45.23634,-74.00479
B57855452035,11/24/2021,2021,11,46.06978,-71.977
B87855869777,11/25/2021,2021,11,45.23825,-74.00362
B77965395849,11/28/2021,2021,11,45.49313,-72.83541
B77815701160,11/29/2021,2021,11,45.25521,-73.73211
B17815730907,11/29/2021,2021,11,45.25521,-73.73211
B57965913795,12/02/2021,2021,12,45.25,-73.8
B17815701300,12/18/2021,2021,12,45.24857,-73.79984
B07815730307,03/61/2022,2022,3,45.25722,-74.12944
B57855482102,04/04/2022,2022,4,45.95,-72.85
B97815097419,04/09/2022,2022,4,46.14072,-72.72833
B47855488848,04/23/2022,2022,4,47.15252,-70.33319
B27855496239,05/01/2022,2022,5,48.0208,-69.34594
B97965913697,05/10/2022,2022,5,46.76083,-71.23833
B17865561988,02/26/2022,2022,2,34.057,-91.40655
B57855484035,03/17/2020,2020,3,41.65194,-72.17954
B58715535425,02/04/2000,2000,2,39.25,-75.41667
B88475665044,11/07/2000,2000,11,39.25,-75.41667
